year,window,category,count,source,scraped_at
2026,month:4,assault,366,https://ksp.karnataka.gov.in/storage/pdf-files/CRIME%20REVIEW%20-%20APRIL%20-%202026.pdf,2026-05-15T13:56:34.133Z
2026,month:4,burglary,85,https://ksp.karnataka.gov.in/storage/pdf-files/CRIME%20REVIEW%20-%20APRIL%20-%202026.pdf,2026-05-15T13:56:34.133Z
2026,month:4,other,1862,https://ksp.karnataka.gov.in/storage/pdf-files/CRIME%20REVIEW%20-%20APRIL%20-%202026.pdf,2026-05-15T13:56:34.133Z
2026,month:4,robbery,8,https://ksp.karnataka.gov.in/storage/pdf-files/CRIME%20REVIEW%20-%20APRIL%20-%202026.pdf,2026-05-15T13:56:34.133Z
2026,month:4,sexual_offence,79,https://ksp.karnataka.gov.in/storage/pdf-files/CRIME%20REVIEW%20-%20APRIL%20-%202026.pdf,2026-05-15T13:56:34.133Z
2026,month:4,theft,1155,https://ksp.karnataka.gov.in/storage/pdf-files/CRIME%20REVIEW%20-%20APRIL%20-%202026.pdf,2026-05-15T13:56:34.133Z
